AsofDate,client,strategy,ticker,descr,symbol,name,valueDate,monthCode,yearCode,bbrgType,tradeType,pstn,pnlDly,pnlMtd,pnlYtd,intraDay,notional,comments,price,updatedBy,lastUpdated,tickerUnderlying,priceUnderlying,ttype,putCall,openClose,optionStrike,optionDelta,canceled,canceled_by,canceled_time,tradeDate,id,EntityID
07/05/2025,NEST,OYDLSESGE,PLS AU,(null),PLS AU,(null),(null),(null),(null),(null),Equity,70442,2927.006,(null),(null),N,70089.3673,(null),0.994994,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883006,13112
07/05/2025,NEST,OYDLSESGE,POU CN,(null),POU CN,(null),(null),(null),(null),(null),Equity,32500,4769.7325,(null),(null),N,377703.9175,(null),11.621659,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883007,4226
07/05/2025,NEST,OYDLSESGE,PPC US,(null),PPC US,(null),(null),(null),(null),(null),Equity,16846,2358.44,(null),(null),N,788055.88,(null),46.78,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883008,4602
07/05/2025,NEST,OYDLSESGE,PR US,(null),PR US,(null),(null),(null),(null),(null),Equity,47666,-3813.28,(null),(null),N,566748.74,(null),11.89,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883009,16905
07/05/2025,NEST,OYDLSESGE,PRU AU,(null),PRU AU,(null),(null),(null),(null),(null),Equity,323000,1299.106,(null),(null),N,747111.274,(null),2.313038,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883010,1521
07/05/2025,NEST,OYDLSESGE,PSK CN,(null),PSK CN,(null),(null),(null),(null),(null),Equity,23600,1424.8736,(null),(null),N,396074.2688,(null),16.782808,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883011,15144
07/05/2025,NEST,OYDLSESGE,PTEN US,(null),PTEN US,(null),(null),(null),(null),(null),Equity,99636,2989.08,(null),(null),N,554972.52,(null),5.57,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883012,2550
07/05/2025,NEST,OYDLSESGE,PUMP US,(null),PUMP US,(null),(null),(null),(null),(null),Equity,110364,-11036.4,(null),(null),N,569478.24,(null),5.16,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883013,17462
07/05/2025,NEST,OYDLSESGE,PXT CN,(null),PXT CN,(null),(null),(null),(null),(null),Equity,90900,-12439.0287,(null),(null),N,698773.8429,(null),7.687281,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883014,1335
07/05/2025,NEST,OYDLSESGE,REM SJ,(null),REM SJ,(null),(null),(null),(null),(null),Equity,33154,-3043.2388,(null),(null),N,286362.1383,(null),8.637333,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883015,29484
07/05/2025,NEST,OYDLSESGE,RES US,(null),RES US,(null),(null),(null),(null),(null),Equity,83828,-8382.8,(null),(null),N,390638.48,(null),4.66,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883016,883
07/05/2025,NEST,OYDLSESGE,RGLD US,(null),RGLD US,(null),(null),(null),(null),(null),Equity,1392,-2616.96,(null),(null),N,254248.8,(null),182.65,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883017,2350
07/05/2025,NEST,OYDLSESGE,RMS AU,(null),RMS AU,(null),(null),(null),(null),(null),Equity,233180,2881.6384,(null),(null),N,427867.5783,(null),1.834924,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883018,44
07/05/2025,NEST,OYDLSESGE,RNW US,(null),RNW US,(null),(null),(null),(null),(null),Equity,26774,5622.54,(null),(null),N,175637.44,(null),6.56,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883019,29966
07/05/2025,NEST,OYDLSESGE,RYN US,(null),RYN US,(null),(null),(null),(null),(null),Equity,11089,6098.95,(null),(null),N,260258.83,(null),23.47,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883020,4033
07/05/2025,NEST,OYDLSESGE,S32 AU,(null),S32 AU,(null),(null),(null),(null),(null),Equity,589109,-376.4407,(null),(null),N,1084776.476,(null),1.841385,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883021,7503
07/05/2025,NEST,OYDLSESGE,S92 GR,(null),S92 GR,(null),(null),(null),(null),(null),Equity,22031,6197.6948,(null),(null),N,413512.8814,(null),18.769592,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883022,16044
07/05/2025,NEST,OYDLSESGE,SALM NO,(null),SALM NO,(null),(null),(null),(null),(null),Equity,6969,-1424.603,(null),(null),N,330901.3611,(null),47.4819,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883023,4077
07/05/2025,NEST,OYDLSESGE,SBMO NA,(null),SBMO NA,(null),(null),(null),(null),(null),Equity,10782,-134.6995,(null),(null),N,226722.214,(null),21.027844,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883024,4520
07/05/2025,NEST,OYDLSESGE,SCAB SS,(null),SCAB SS,(null),(null),(null),(null),(null),Equity,42435,1447.373,(null),(null),N,543096.4546,(null),12.798314,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883025,4946
07/05/2025,NEST,OYDLSESGE,SCCO US,(null),SCCO US,(null),(null),(null),(null),(null),Equity,17558,-53727.48,(null),(null),N,1535622.68,(null),87.46,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883026,3814
07/05/2025,NEST,OYDLSESGE,SD US,(null),SD US,(null),(null),(null),(null),(null),Equity,34755,4518.15,(null),(null),N,326349.45,(null),9.39,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883027,822
07/05/2025,NEST,OYDLSESGE,SDF GR,(null),SDF GR,(null),(null),(null),(null),(null),Equity,26250,-5136.4163,(null),(null),N,459934.44,(null),17.521312,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883028,4289
07/05/2025,NEST,OYDLSESGE,SEI US,(null),SEI US,(null),(null),(null),(null),(null),Equity,8054,-3704.84,(null),(null),N,175577.2,(null),21.8,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883029,17468
07/05/2025,NEST,OYDLSESGE,SES CN,(null),SES CN,(null),(null),(null),(null),(null),Equity,53800,16079.9054,(null),(null),N,509647.131,(null),9.472995,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883030,1279
07/05/2025,NEST,OYDLSESGE,SFR AU,(null),SFR AU,(null),(null),(null),(null),(null),Equity,10602,207.0253,(null),(null),N,70897.0053,(null),6.687135,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883031,2955
07/05/2025,NEST,OYDLSESGE,SLB US,(null),SLB US,(null),(null),(null),(null),(null),Equity,3290,-263.2,(null),(null),N,110215,(null),33.5,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883032,1119
07/05/2025,NEST,OYDLSESGE,SLR SM,(null),SLR SM,(null),(null),(null),(null),(null),Equity,11853,95.0611,(null),(null),N,85197.266,(null),7.187823,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883033,28529
07/05/2025,NEST,OYDLSESGE,SM US,(null),SM US,(null),(null),(null),(null),(null),Equity,35065,-11220.8,(null),(null),N,743378,(null),21.2,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883034,1781
07/05/2025,NEST,OYDLSESGE,SPM IM,(null),SPM IM,(null),(null),(null),(null),(null),Equity,231502,3413.7285,(null),(null),N,542230.235,(null),2.342227,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883035,4038
07/05/2025,NEST,OYDLSESGE,SSABA SS,(null),SSABA SS,(null),(null),(null),(null),(null),Equity,19491,-1091.7884,(null),(null),N,124827.4587,(null),6.404364,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883036,1227
07/05/2025,NEST,OYDLSESGE,STO AU,(null),STO AU,(null),(null),(null),(null),(null),Equity,26660,1675.1011,(null),(null),N,103350.156,(null),3.8766,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883037,383
07/05/2025,NEST,OYDLSESGE,STR US,(null),STR US,(null),(null),(null),(null),(null),Equity,19737,1184.22,(null),(null),N,335923.74,(null),17.02,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883038,4394
07/05/2025,NEST,OYDLSESGE,SUBC NO,(null),SUBC NO,(null),(null),(null),(null),(null),Equity,11315,-620.6278,(null),(null),N,175460.2341,(null),15.50687,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883039,1663
07/05/2025,NEST,OYDLSESGE,SVT LN,(null),SVT LN,(null),(null),(null),(null),(null),Equity,14714,-2934.5896,(null),(null),N,541813.519,(null),36.822993,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883040,3327
07/05/2025,NEST,OYDLSESGE,SXC US,(null),SXC US,(null),(null),(null),(null),(null),Equity,13873,-2080.95,(null),(null),N,121388.75,(null),8.75,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883041,4187
07/05/2025,NEST,OYDLSESGE,TALO US,(null),TALO US,(null),(null),(null),(null),(null),Equity,106459,5322.95,(null),(null),N,790990.37,(null),7.43,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883042,26902
07/05/2025,NEST,OYDLSESGE,TCW CN,(null),TCW CN,(null),(null),(null),(null),(null),Equity,76100,1135.8686,(null),(null),N,226488.059,(null),2.97619,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883043,3270
07/05/2025,NEST,OYDLSESGE,TDW US,(null),TDW US,(null),(null),(null),(null),(null),Equity,19189,-15351.2,(null),(null),N,756622.27,(null),39.43,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883044,4791
07/05/2025,NEST,OYDLSESGE,TE FP,(null),TE FP,(null),(null),(null),(null),(null),Equity,15272,-2867.0278,(null),(null),N,517840.2881,(null),33.907824,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883045,29571
07/05/2025,NEST,OYDLSESGE,TECK US,(null),TECK US,(null),(null),(null),(null),(null),Equity,46344,-51441.84,(null),(null),N,1575232.56,(null),33.99,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883046,1016
07/05/2025,NEST,OYDLSESGE,TGS NO,(null),TGS NO,(null),(null),(null),(null),(null),Equity,40500,-1495.665,(null),(null),N,305559.135,(null),7.54467,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883047,4253
07/05/2025,NEST,OYDLSESGE,TOU CN,(null),TOU CN,(null),(null),(null),(null),(null),Equity,23100,35523.3186,(null),(null),N,1067804.7072,(null),46.225312,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883048,3694
07/05/2025,NEST,OYDLSESGE,TPZ CN,(null),TPZ CN,(null),(null),(null),(null),(null),Equity,200,65.803,(null),(null),N,3491.579,(null),17.457895,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883049,29924
07/05/2025,NEST,OYDLSESGE,TSN US,(null),TSN US,(null),(null),(null),(null),(null),Equity,22578,-12869.46,(null),(null),N,1245854.04,(null),55.18,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883050,3748
07/05/2025,NEST,OYDLSESGE,TTE FP,(null),TTE FP,(null),(null),(null),(null),(null),Equity,8088,-2618.126,(null),(null),N,465796.8168,(null),57.5911,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883051,2273
07/05/2025,NEST,OYDLSESGE,TVE CN,(null),TVE CN,(null),(null),(null),(null),(null),Equity,202500,17712.8775,(null),(null),N,551230.3125,(null),2.722125,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883052,15104
07/05/2025,NEST,OYDLSESGE,TWI US,(null),TWI US,(null),(null),(null),(null),(null),Equity,30703,-6140.6,(null),(null),N,203867.92,(null),6.64,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883053,4768
07/05/2025,NEST,OYDLSESGE,TX US,(null),TX US,(null),(null),(null),(null),(null),Equity,7503,-2551.02,(null),(null),N,217962.15,(null),29.05,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883054,295
07/05/2025,NEST,OYDLSESGE,TXG CN,(null),TXG CN,(null),(null),(null),(null),(null),Equity,7000,-7792.309,(null),(null),N,230945.085,(null),32.992155,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883055,4453
07/05/2025,NEST,OYDLSESGE,UU/ LN,(null),UU/ LN,(null),(null),(null),(null),(null),Equity,31751,-2592.5644,(null),(null),N,479701.6647,(null),15.108238,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883056,1652
07/05/2025,NEST,OYDLSESGE,VAR NO,(null),VAR NO,(null),(null),(null),(null),(null),Equity,207884,-4621.6771,(null),(null),N,563580.1763,(null),2.711032,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883057,31354
07/05/2025,NEST,OYDLSESGE,VET CN,(null),VET CN,(null),(null),(null),(null),(null),Equity,62500,-4483.0625,(null),(null),N,386088.0625,(null),6.177409,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883058,5031
07/05/2025,NEST,OYDLSESGE,VIE FP,(null),VIE FP,(null),(null),(null),(null),(null),Equity,17656,-13309.5695,(null),(null),N,636143.9144,(null),36.0299,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883059,671
07/05/2025,NEST,OYDLSESGE,VK FP,(null),VK FP,(null),(null),(null),(null),(null),Equity,22512,-440.6274,(null),(null),N,407979.4831,(null),18.122756,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883060,1089
07/05/2025,NEST,OYDLSESGE,VLTO US,(null),VLTO US,(null),(null),(null),(null),(null),Equity,5086,3712.78,(null),(null),N,488713.74,(null),96.09,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883061,32757
07/05/2025,NEST,OYDLSESGE,VOE AV,(null),VOE AV,(null),(null),(null),(null),(null),Equity,11477,-1675.2862,(null),(null),N,303722.0027,(null),26.463536,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883062,1567
07/05/2025,NEST,OYDLSESGE,VTLE US,(null),VTLE US,(null),(null),(null),(null),(null),Equity,2827,169.62,(null),(null),N,39351.84,(null),13.92,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883063,3902
07/05/2025,NEST,OYDLSESGE,VWS DC,(null),VWS DC,(null),(null),(null),(null),(null),Equity,30127,-19413.3568,(null),(null),N,422306.3071,(null),14.017536,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883064,624
07/05/2025,NEST,OYDLSESGE,WCP CN,(null),WCP CN,(null),(null),(null),(null),(null),Equity,154200,10192.1574,(null),(null),N,867486.795,(null),5.625725,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883065,1774
07/05/2025,NEST,OYDLSESGE,WDS AU,(null),WDS AU,(null),(null),(null),(null),(null),Equity,37786,6172.8343,(null),(null),N,494862.3463,(null),13.096447,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883066,4061
07/05/2025,NEST,OYDLSESGE,WEIR LN,(null),WEIR LN,(null),(null),(null),(null),(null),Equity,7781,-1797.4655,(null),(null),N,239891.4591,(null),30.830415,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883067,3827
07/05/2025,NEST,OYDLSESGE,WFG CN,(null),WFG CN,(null),(null),(null),(null),(null),Equity,11100,4464.3312,(null),(null),N,826698.474,(null),74.47734,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883068,4191
07/05/2025,NEST,OYDLSESGE,WTRG US,(null),WTRG US,(null),(null),(null),(null),(null),Equity,8846,-3449.94,(null),(null),N,362686,(null),41,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883069,986
07/05/2025,NEST,OYDLSESGE,WTTR US,(null),WTTR US,(null),(null),(null),(null),(null),Equity,25841,-24290.54,(null),(null),N,188639.3,(null),7.3,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883070,26892
07/05/2025,NEST,OYDLSESGE,X US,(null),X US,(null),(null),(null),(null),(null),Equity,1491,-2579.43,(null),(null),N,60430.23,(null),40.53,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883071,1467
07/05/2025,NEST,OYDLSESGE,XPRO US,(null),XPRO US,(null),(null),(null),(null),(null),Equity,46933,1877.32,(null),(null),N,362792.09,(null),7.73,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883072,7636
07/05/2025,NEST,OYDLSESGE,YAR NO,(null),YAR NO,(null),(null),(null),(null),(null),Equity,18955,3401.2852,(null),(null),N,633142.492,(null),33.4024,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883073,185
07/05/2025,TIMFUND,TFEQUITY,1332 JP,(null),1332 JP,(null),(null),(null),(null),(null),Equity,4700,-62.604,(null),(null),N,28315.1735,(null),6.024505,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883074,4108
07/05/2025,TIMFUND,TFEQUITY,1605 JP,(null),1605 JP,(null),(null),(null),(null),(null),Equity,11800,-1715.2008,(null),(null),N,148990.2456,(null),12.626292,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883075,1661
07/05/2025,TIMFUND,TFEQUITY,1911 JP,(null),1911 JP,(null),(null),(null),(null),(null),Equity,1900,-678.0834,(null),(null),N,55557.0792,(null),29.240568,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883076,1715
07/05/2025,TIMFUND,TFEQUITY,2002 JP,(null),2002 JP,(null),(null),(null),(null),(null),Equity,4300,-118.2156,(null),(null),N,55462.26,(null),12.8982,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14883077,3409
